method,source_id,local_reconstruction,sha256,public_pixels
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_17_7.png,da7d7973eb06f883780d567a5217e76ebd9e7963be0a3d4b484afcb7a4b1d282,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_17_13.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_17_19.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_18_1.png,39745954141feaa5620114fc1d732efb46b06a64488bb4b920a44c57670193e4,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_18_4.png,93fc4af9e935dd9fcbba5ad8e88df7e7626bc245d20bc0a0d493e12c04adde23,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_18_7.png,52ac57b98a1ef9f2867c3fe2dac2c7710858c1c9a57c70a541831b4294e9db01,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_18_13.png,000427762d44c7c20dfcac6654f57050cf6b13f5cda5bfff5de188f8cf76031a,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_18_19.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_19_1.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_19_4.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_19_7.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_19_13.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_19_19.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_20_1.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_20_4.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_20_7.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_20_13.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_20_19.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_21_1.png,826277c26baec11ba247f02507704a545aeaa11777ab68846ac1166dc3123902,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_21_4.png,7baf9214b4d9f69bcb586fea9263970a725b27be4ce6dd6c417622ff1871dc01,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_21_7.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_21_13.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_21_19.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_22_1.png,607f580ea92137ed2c331d5d9e5068f00166848bc0df8e00b437ea36ea9a7005,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_22_4.png,5ec685c30624471bb6b80e6c552856563862af18a0b60c12beed3e25c2b069f4,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_22_7.png,dc7fd753c0462fe1b69fa0139b370ddbb2488074f85f4c87f02d9777a61a1c56,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_22_13.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_22_19.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_23_1.png,1e3fb30a7102ea5e305271a53d75c837aea1473794ea02ede77a50073768fceb,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_23_4.png,da93a29e2d4ca07d9ca42e72d40193b69a1b92589699260691e5a840de6e1abc,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_23_7.png,13c697d33b5f899c79cc6c3d27e1203c09289b5974a98c2ff067d2dbcc7d3746,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_23_13.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_23_19.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_24_1.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_24_4.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_24_7.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_24_13.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_24_19.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_25_1.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_25_4.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_25_7.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_25_13.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_25_19.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_26_1.png,b342183228ea8049eda86b1f5df2ebb8cfc038d7458f2766596ef69e9b8f3b63,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_26_4.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_26_7.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_26_13.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_26_19.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_27_1.png,5652174d65123b27197565a411977248e32cc818b1c7b320806a022fd9ad36dc,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_27_4.png,ba45c947988038a5876417eb59c8a253d9723409e9482abdef7988520bd4d5a2,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_27_7.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_27_13.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_27_19.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_28_1.png,48299bae0f385b4c44fe61382f001cffb0d3d63697f9f1a40d00bdcb7e19599f,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_28_4.png,0afc158427c7b849a491357d39111340194796764318be732a1dc5f82f499a8b,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_28_7.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_28_13.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0000_28_19.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/raw/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_00_1.png,00ca0b170eedbd787e6be89461995dc3e9a7b7303a7e0a4f828a449ae2cf764c,False
token-efficiency-digital-v1/raw/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_00_4.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_00_7.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_00_13.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_00_19.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_01_1.png,0d8b7c5c555b1035af7224f524f43adcfeb895417a7ec68877877dab055d024b,False
token-efficiency-digital-v1/raw/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_01_4.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_01_7.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_01_13.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_01_19.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_02_1.png,b1d20ac763dfc051fbdf4fa0c3f0216a445e636c8b783e04b3489b5eb92eac45,False
token-efficiency-digital-v1/raw/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_02_4.png,da148630c9fa57b9ec6bd8c524ed9351b3c74dd5a12e9878e9e49646b0fe4c92,False
token-efficiency-digital-v1/raw/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_02_7.png,cb43aa59f0371091fc1584f3d01ca077fba27243af2bea61d8abea8dea2b3bba,False
token-efficiency-digital-v1/raw/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_02_13.png,cb43aa59f0371091fc1584f3d01ca077fba27243af2bea61d8abea8dea2b3bba,False
token-efficiency-digital-v1/raw/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_02_19.png,cb43aa59f0371091fc1584f3d01ca077fba27243af2bea61d8abea8dea2b3bba,False
token-efficiency-digital-v1/raw/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_03_1.png,44495d3280bf897b19d2e9a44c6c06bf964799d0ffbb789c47f14ceadffd82ba,False
token-efficiency-digital-v1/raw/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_03_4.png,a257d2de6e206b7ba6a55a4291a834d455d34c96439b2629f817a3a3a13d35ad,False
token-efficiency-digital-v1/raw/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_03_7.png,91f3b15b7b007a814f1c8e6962a67237fccf57d61fa4a6427d298152ac870bfc,False
token-efficiency-digital-v1/raw/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_03_13.png,8040540d381741e6ee67a2f44affac895f103ee6d686bb1e34c740b703617bfe,False
token-efficiency-digital-v1/raw/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_03_19.png,8040540d381741e6ee67a2f44affac895f103ee6d686bb1e34c740b703617bfe,False
token-efficiency-digital-v1/raw/16QAM/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0011_04_1.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
